depth_bp	r_nuc	p_nuc	r_nuc_ss	p_nuc_ss	r_prot	p_prot	r_prot_ss	p_prot_ss	depth_gbp
100000.0	0.32942746844311405	0.2717095608036391	0.32770844390967413	0.298406225498925	-0.4073737959991533	0.16708464611379265	-0.386489061182137	0.2145979323633892	0.0001
100000.0	0.2885525153949151	0.3390151654045434	0.284692542287041	0.3697889056085932	-0.08994842747563066	0.7701125073654729	-0.2610081772542395	0.41255715864493453	0.0001
100000.0	0.320171216226799	0.2862084696523703	0.5013740110101901	0.09678864881236447	-0.19837218343039753	0.5158994708070935	-0.29791131343603466	0.3469731104904454	0.0001
100000.0	0.028471409101650413	0.9264368095200809	0.47949103590145714	0.11470894455841602	-0.2761710618526577	0.36105270222987873	-0.27823964851783395	0.38120373633735233	0.0001
100000.0	-0.06034024525292855	0.8447550995203797	0.3438030039090236	0.27385975208861224	-0.009629245062226309	0.9750935760166711	0.06894545499822244	0.8314003200566258	0.0001
100000.0	-0.16735604296603196	0.5847291265008775	0.2630687618251647	0.40874197081176983	-0.1935827213701273	0.5262872800952164	-0.4335793870977955	0.15909191002685005	0.0001
100000.0	0.4862649464935522	0.09200633941571451	0.41585619288614606	0.17877528313381655	-0.2217682476553021	0.46650765441790076	-0.3603450316117417	0.24988324305303183	0.0001
100000.0	0.3947629462704363	0.18190296842722506	0.4845913783284941	0.11035055666584687	-0.4215037060254913	0.15143008849146575	-0.4079426146817517	0.18803286258181334	0.0001
100000.0	0.1303779113699292	0.671173206773335	0.3507325079063084	0.26366075978612735	0.03477839196203289	0.9101948215482046	-0.16422783198768787	0.6100311014944518	0.0001
100000.0	0.41226237796030235	0.16155579680429702	0.4624441408828032	0.13009494682898945	0.0966587468158801	0.7534236039229247	-0.028101993127913824	0.9309155195520938	0.0001
100000.0	0.3134397435507132	0.2970274124986166	0.22145733515907676	0.48910840120063587	-0.49833611734183564	0.08304957284671442	-0.4303285500649819	0.16259415757748832	0.0001
100000.0	0.27539431480163246	0.3624602538692727	0.2575889161119627	0.4189268651352246	-0.508187636774224	0.07620192442832976	-0.4647377185596425	0.12795068433504195	0.0001
100000.0	-0.3306830875468091	0.2697765851411095	0.14997030043045423	0.6417784637244583	-0.18851436843914474	0.5373784370838376	-0.23693021266182074	0.45842457432899875	0.0001
100000.0	0.2593418157413121	0.39220087779155677	0.2724100417327312	0.391670054012664	-0.22155421056180383	0.4669490277894599	-0.16901547824489013	0.599504000490543	0.0001
100000.0	0.18826910601146496	0.5379176843215614	0.23683469507580598	0.45861115360070404	0.34020145330216733	0.2553869327222035	0.24241521630783153	0.4477707618705427	0.0001
100000.0	0.19680532154791727	0.5192877655294205	0.13413527168329709	0.6776933053030545	-0.15084322636585934	0.6227881213500471	-0.10527025350424002	0.7447263712941984	0.0001
100000.0	0.05405791186122673	0.8607687262896685	-0.03000550107183278	0.9262469079050656	0.10162456170033361	0.741136145281995	-0.1309876312837383	0.684909136524716	0.0001
100000.0	0.22455540771595894	0.46077829915729174	0.22705199550998786	0.4779079681313319	-0.3058123209867244	0.3095645192048283	-0.3363389816054399	0.28509471511653495	0.0001
100000.0	0.5031985256078655	0.07961864546229626	0.5268015103235181	0.07844918197343063	-0.3496220672233671	0.24160440041866663	-0.5271323414640001	0.0782275708549839	0.0001
100000.0	0.2538306206163945	0.40269450652157507	0.4254138653075893	0.16798093569428396	0.26871679119493475	0.3746813718482262	0.18196527768539966	0.5713848250607727	0.0001
500000.0	0.4617109734926378	0.11222418054445987	0.610038479110248	0.03517217205815935	-0.7551477141757563	0.0028407218252023245	-0.7979395267200696	0.00186858108715929	0.0005
500000.0	0.33369614790125	0.2651711189124965	0.30409884934493947	0.3365588626022498	-0.4441748468493707	0.12836886046331764	-0.35519129151491896	0.2572164236579086	0.0005
500000.0	0.27363322927157707	0.3656624020600719	0.5367215252381582	0.07198857887162281	-0.6135223069283877	0.025737667755031734	-0.6709970973075791	0.016905874469128866	0.0005
500000.0	0.11366996525230638	0.7115696312609583	0.48403525074303666	0.11082036539043706	-0.3448023533385153	0.2485985798573254	-0.5588892300702138	0.05889229549075992	0.0005
500000.0	0.4638456216333941	0.11035736696023785	0.4578474125449913	0.13446254499722332	-0.7250314241241832	0.005045143357406797	-0.783391248645522	0.002576640356257607	0.0005
500000.0	0.35452241266869344	0.23461603881901638	0.6487705853879971	0.022468130633313023	-0.5920465856113154	0.03302614134049974	-0.7607155770149563	0.004067185007444581	0.0005
500000.0	0.24432115773133103	0.4211344263677971	0.6361358702848721	0.026167230869106575	-0.31682177908671516	0.29156289380017036	-0.4542549284120217	0.13794139367284186	0.0005
500000.0	0.46694045883099566	0.10768824445488381	0.5625532572394953	0.05690012544172965	-0.5040939755027449	0.0789977228278191	-0.6048251559414856	0.037206502517365785	0.0005
500000.0	0.07510955456345604	0.8073336385823305	0.26542959345166617	0.40439267580868665	-0.3264148922992357	0.2763802782254646	-0.34692614233271424	0.2692354150025262	0.0005
500000.0	0.2492352460943704	0.4115531233314237	0.398512480813262	0.19944503844707423	-0.5600801897004737	0.046516549876724336	-0.5554269193369783	0.06081891802900551	0.0005
500000.0	0.03847882515101002	0.9006798804610424	0.32910718481348133	0.29622557534806343	-0.5338005061249997	0.06025851219476257	-0.6645200993596508	0.018408545992206704	0.0005
500000.0	0.5342239832091306	0.06001667420929384	0.670821768136305	0.016945322758559478	-0.6907098925445636	0.008951695017688093	-0.7306673328588533	0.006952191540028561	0.0005
500000.0	0.21752437916270223	0.4752959314846626	0.14006947994292065	0.6641571873466582	0.020164062613996073	0.947869398116514	0.2554467091996091	0.4229421694017283	0.0005
500000.0	-0.010361052230792103	0.9732013158017182	0.32771925199795787	0.29838934115966864	-0.5537676131759439	0.049588131672826066	-0.6640910559565971	0.018511421209918333	0.0005
500000.0	0.46999279124382015	0.10509890471314727	0.6794062209961105	0.015091818539528224	-0.7116171041991102	0.006371269420397933	-0.7448457825426069	0.005445941121806211	0.0005
500000.0	-0.0741029395039079	0.809873058152984	0.01525788575944239	0.9624629495936752	-0.4843783819755628	0.0934636626660519	-0.48550685137289784	0.10958005641468781	0.0005
500000.0	0.21850272670271131	0.4732630893633113	0.4217124897112593	0.17211120472003957	-0.38316859350469823	0.19623934220689274	-0.502124968902568	0.09620935717173441	0.0005
500000.0	0.10023723521912997	0.7445634050293936	0.49289436046259294	0.10349279234604941	-0.3757736067835628	0.20574220744895674	-0.48778416910958017	0.10767887213863551	0.0005
500000.0	0.5674859861396999	0.043090162410080055	0.7354684464914681	0.006410999735640251	-0.5315222754813856	0.06157140653351822	-0.6331960603300631	0.027087474537472865	0.0005
500000.0	0.2744133774120001	0.3642420146798289	0.3836622970247643	0.21825868947873284	-0.5748781494477568	0.03985549087041353	-0.6427870132692908	0.024169013628899633	0.0005
500000.0	0.4789069917350588	0.09777946461894436	0.4954852587063644	0.10141249446128861	-0.3628372247987355	0.22304169034913274	-0.3811997198351846	0.22147832165235198	0.0005
500000.0	0.6821189614015667	0.010216083418202014	0.7957096939500264	0.0019660572971514447	-0.6820890125931267	0.010220715537480517	-0.6853723424161925	0.013894747237620847	0.0005
500000.0	0.3089767290881245	0.30432745183070486	0.4265745495410608	0.16669875009822244	-0.4614862116938956	0.11242197149113059	-0.5964073513689266	0.04066627979266167	0.0005
500000.0	0.1883433752501705	0.5377543674161203	0.29115547871795155	0.3585378368674059	-0.4874895539361471	0.09106875463498006	-0.5602604200261103	0.058141170344451897	0.0005
500000.0	0.549768242134977	0.05160771890122271	0.5102043881883837	0.09012362668492607	-0.655558960973911	0.014991571648040526	-0.6005206386985048	0.03894833975798527	0.0005
500000.0	-0.04663294831922073	0.8797578612163415	0.37082699189378854	0.23535179254112928	-0.4781849125450387	0.09835901794207062	-0.6261529818986087	0.029386988158297343	0.0005
500000.0	0.5233968285146897	0.06641861031585973	0.6404528352470487	0.024857197885671232	-0.5400213277955707	0.0567747130002529	-0.507363447756123	0.0922330460643994	0.0005
500000.0	0.24457145773059352	0.4206437138779916	0.10476453968456059	0.7459169009187719	-0.5403866194453752	0.05657469693433613	-0.46866568435127703	0.12433227102736887	0.0005
500000.0	0.4183115606478855	0.1548797049072251	0.5706525256473134	0.0526641659204924	-0.35912991209658	0.22815828447189967	-0.46936973962159323	0.12369086111339521	0.0005
500000.0	0.33789655755361814	0.2588286605991722	0.34361197763694856	0.2741440688252498	-0.4944668953665111	0.08585180344286653	-0.34601903410026225	0.27057387367940655	0.0005
500000.0	-0.037225772887965726	0.9039005510862147	0.4316174553816962	0.16119978460361334	-0.3154615100508216	0.2937537497583727	-0.5533541073524765	0.06199305901461293	0.0005
500000.0	-0.1759519035529375	0.565293015441799	-0.08693175636079142	0.7882074044633403	-0.5045055282006671	0.07871347583158879	-0.46041828677865143	0.13200826613386535	0.0005
500000.0	0.792675370553732	0.0012302647124266596	0.7739849460908429	0.003132808240136397	-0.5469017999752486	0.05309089481126566	-0.5151555982256403	0.0865256144374658	0.0005
500000.0	-0.2733458297880982	0.3661864043311756	-0.046927549093821685	0.8848526594884767	-0.4241534421624374	0.1486049405177034	-0.4903698674882035	0.1055469567182605	0.0005
500000.0	0.4320535085000043	0.14038697185838517	0.7315472590396712	0.00685052916223712	-0.5022371745209389	0.08028902886912302	-0.5609729740419401	0.057753486452023994	0.0005
500000.0	-0.1033581457518756	0.7368596673645553	0.3613866365458635	0.248416233392486	-0.21756973168314253	0.47520160603284445	-0.41802235852613007	0.17629184944637588	0.0005
500000.0	0.6261507588299011	0.02204994125684382	0.718587591272411	0.008465308264071138	-0.21736386268991098	0.4756298487866755	-0.25102321707220926	0.4312930058021721	0.0005
500000.0	0.6142786038049487	0.02550482406136701	0.7296557690699443	0.007070456930322982	-0.687105640746632	0.009466738687215426	-0.7021396877288377	0.010905259685909932	0.0005
500000.0	0.5438976869270385	0.05467767666133104	0.5587191985955856	0.058985905356539685	-0.6561207966803067	0.014875855427982795	-0.6849678145427334	0.013973620206695268	0.0005
